,state,zip_code,av_rate
462,louisiana, 70124,$40.00
463,louisiana, 70124,$50.00
464,louisiana, 70119,$40.00
465,louisiana, 70130,$50.00
466,louisiana, 70119,$40.00
467,louisiana, 70131,$45.00
468,louisiana, 70118,$40.00
469,louisiana, 70119,$50.00
470,louisiana, 70122,$45.00
471,louisiana, 70118,$40.00
472,louisiana, 70113,$50.00
473,louisiana, 70126,$35.00
474,louisiana, 70122,$60.00
475,louisiana, 70119,$50.00
476,louisiana, 70115,$35.00
477,louisiana, 70118,$60.00
478,louisiana, 70119,$40.00
479,louisiana, 70116,$25.00
480,louisiana, 70119,$35.00
481,louisiana, 70131,$40.00
482,louisiana, 70115,$60.00
483,louisiana, 70125,$45.00
484,louisiana, 70125,$40.00
485,louisiana, 70114,$35.00
486,louisiana, 70127,$40.00
487,louisiana, 70118,$40.00
488,louisiana, 70119,$50.00
489,louisiana, 70115,$45.00
490,louisiana, 70121,$65.00
491,louisiana, 70131,$40.00
492,louisiana, 70119,$25.00
493,louisiana, 70170,$35.00
494,louisiana, 70116,$35.00
495,louisiana, 70131,$45.00
496,louisiana, 70115,$30.00
497,louisiana, 70112,$40.00
498,louisiana, 70127,$40.00
499,louisiana, 70130,$50.00
500,louisiana, 70119,$40.00
501,louisiana, 70118,$60.00
502,louisiana, 70117,$45.00
503,louisiana, 70115,$60.00
504,louisiana, 70119,$50.00
505,louisiana, 70118,$40.00
506,louisiana, 70122,$35.00
507,louisiana, 70118,$20.00
508,louisiana, 70131,$35.00
509,louisiana, 70112,$50.00
510,louisiana, 70118,$35.00
511,louisiana, 70117,$55.00
512,louisiana, 70118,$40.00
513,louisiana, 70125,$35.00
514,louisiana, 70170,$25.00
515,louisiana, 70117,$35.00
516,louisiana, 70127,$45.00
517,louisiana, 70118,$45.00
518,louisiana, 70123,$25.00
519,louisiana, 70116,$50.00
520,louisiana, 70115,$35.00
521,louisiana, 70116,$35.00
522,louisiana, 70124,$25.00
523,louisiana, 70122,$35.00
524,louisiana, 70130,$35.00
525,louisiana, 70131,$35.00
526,louisiana, 70118,$40.00
527,louisiana, 70118,$45.00
528,louisiana, 70126,$30.00
529,louisiana, 70118,$35.00
530,louisiana, 70118,$30.00
531,louisiana, 70118,$25.00
532,louisiana, 70118,$40.00
533,louisiana, 70124,$40.00
534,louisiana, 70131,$35.00
535,louisiana, 70119,$30.00
536,louisiana, 70115,$60.00
537,louisiana, 70122,$40.00
538,louisiana, 70151,$35.00
539,louisiana, 70130,$50.00
540,louisiana, 70115,$35.00
541,louisiana, 70117,$50.00
542,louisiana, 70123,$55.00
543,louisiana, 70116,$40.00
544,louisiana, 70115,$75.00
545,louisiana, 70121,$50.00
546,louisiana, 70118,$40.00
547,louisiana, 70119,$30.00
548,louisiana, 70119,$25.00
549,louisiana, 70570,$20.00
550,louisiana, 70570,$50.00
551,louisiana, 70570,$50.00
552,louisiana, 71358,$40.00
553,louisiana, 70392,$40.00
554,louisiana, 70453,$40.00
555,louisiana, 71360,$45.00
556,louisiana, 71360,$60.00
557,louisiana, 70454,$35.00
558,louisiana, 70454,$45.00
559,louisiana, 70454,$50.00
560,louisiana, 70454,$30.00
561,louisiana, 70454,$45.00
562,louisiana, 70767,$40.00
563,louisiana, 70769,$30.00
564,louisiana, 70769,$40.00
565,louisiana, 70769,$35.00
566,louisiana, 71270,$20.00
567,louisiana, 71270,$25.00
568,louisiana, 71270,$50.00
569,louisiana, 71270,$50.00
570,louisiana, 71270,$35.00
571,louisiana, 71270,$40.00
572,louisiana, 71270,$50.00
573,louisiana, 71270,$35.00
574,louisiana, 71270,$30.00
575,louisiana, 71270,$35.00
576,louisiana, 71272,$35.00
577,louisiana, 71270,$35.00
578,louisiana, 71270,$30.00
579,louisiana, 70774,$30.00
580,louisiana, 70774,$45.00
581,louisiana, 70776,$45.00
582,louisiana, 70582,$50.00
583,louisiana, 70583,$50.00
584,louisiana, 70583,$30.00
585,louisiana, 71104,$50.00
586,louisiana, 71104,$50.00
587,louisiana, 71105,$55.00
588,louisiana, 71106,$40.00
589,louisiana, 71106,$50.00
590,louisiana, 71107,$40.00
591,louisiana, 71109,$35.00
592,louisiana, 71106,$50.00
593,louisiana, 71107,$40.00
594,louisiana, 71107,$30.00
595,louisiana, 71149,$35.00
596,louisiana, 71101,$35.00
597,louisiana, 71105,$40.00
598,louisiana, 71118,$35.00
599,louisiana, 71115,$45.00
600,louisiana, 71101,$30.00
601,louisiana, 71105,$50.00
602,louisiana, 71101,$35.00
603,louisiana, 71105,$40.00
604,louisiana, 71118,$35.00
605,louisiana, 71108,$65.00
606,louisiana, 71115,$45.00
607,louisiana, 71104,$45.00
608,louisiana, 71115,$40.00
609,louisiana, 71118,$40.00
610,louisiana, 71119,$35.00
611,louisiana, 71118,$25.00
612,louisiana, 71119,$35.00
613,louisiana, 71108,$50.00
614,louisiana, 71119,$50.00
615,louisiana, 71129,$40.00
616,louisiana, 71115,$55.00
617,louisiana, 71104,$45.00
618,louisiana, 71118,$40.00
619,louisiana, 71115,$50.00
620,louisiana, 71119,$55.00
621,louisiana, 71107,$30.00
622,louisiana, 71073,$60.00
623,louisiana, 70461,$45.00
624,louisiana, 70458,$35.00
625,louisiana, 70458,$35.00
626,louisiana, 70458,$55.00
627,louisiana, 70458,$40.00
628,louisiana, 70460,$25.00
629,louisiana, 70458,$50.00
630,louisiana, 70461,$50.00
631,louisiana, 70461,$40.00
632,louisiana, 70458,$55.00
633,louisiana, 70458,$55.00
634,louisiana, 70458,$65.00
635,louisiana, 70458,$40.00
636,louisiana, 70458,$35.00
637,louisiana, 71280,$50.00
638,louisiana, 70663,$45.00
639,louisiana, 70663,$35.00
640,louisiana, 70663,$50.00
641,louisiana, 70665,$40.00
642,louisiana, 70663,$50.00
643,louisiana, 70301,$60.00
644,louisiana, 70586,$50.00
645,louisiana, 70092,$40.00
646,louisiana, 71082,$40.00
647,louisiana, 70785,$30.00
648,louisiana, 70785,$30.00
649,louisiana, 70785,$40.00
650,louisiana, 70785,$45.00
651,louisiana, 71292,$35.00
652,louisiana, 71291,$45.00
653,louisiana, 71292,$45.00
654,louisiana, 71291,$50.00
655,louisiana, 71291,$45.00
656,louisiana, 71291,$30.00
657,louisiana, 70094,$35.00
658,louisiana, 70094,$30.00
659,louisiana, 70788,$35.00
660,louisiana, 71295,$40.00
661,louisiana, 71295,$50.00
662,louisiana, 71485,$40.00
663,louisiana, 70592,$40.00
664,louisiana, 70592,$40.00
665,louisiana, 70791,$45.00
666,louisiana, 70791,$60.00
667,louisiana, 70791,$45.00
0,maine, 04001,$50.00
1,maine, 04002,$35.00
2,maine, 04210,$45.00
3,maine, 04330,$45.00
4,maine, 04003,$40.00
5,maine, 04401,$40.00
6,maine, 04530,$40.00
7,maine, 04915,$45.00
8,maine, 04612,$50.00
9,maine, 03901,$50.00
10,maine, 04217,$40.00
11,maine, 04005,$35.00
12,maine, 04614,$35.00
13,maine, 04538,$35.00
14,maine, 04537,$40.00
15,maine, 04008,$45.00
16,maine, 04009,$40.00
17,maine, 04010,$50.00
18,maine, 04011,$35.00
19,maine, 04416,$40.00
20,maine, 04093,$40.00
21,maine, 04923,$50.00
22,maine, 04843,$60.00
23,maine, 04107,$60.00
24,maine, 04736,$40.00
25,maine, 04015,$50.00
26,maine, 04927,$40.00
27,maine, 04021,$30.00
28,maine, 04342,$40.00
29,maine, 04225,$35.00
30,maine, 04630,$40.00
31,maine, 04030,$35.00
32,maine, 03903,$45.00
33,maine, 04605,$40.00
34,maine, 04105,$65.00
35,maine, 04938,$45.00
36,maine, 04742,$30.00
37,maine, 04744,$45.00
38,maine, 04032,$45.00
39,maine, 04037,$35.00
40,maine, 04345,$50.00
41,maine, 04038,$35.00
42,maine, 04039,$50.00
43,maine, 04418,$50.00
44,maine, 04236,$30.00
45,maine, 04040,$50.00
46,maine, 04041,$20.00
47,maine, 04042,$35.00
48,maine, 04847,$40.00
49,maine, 04747,$35.00
50,maine, 04848,$25.00
51,maine, 04043,$40.00
52,maine, 04046,$55.00
53,maine, 04947,$35.00
54,maine, 03905,$100.00
55,maine, 03904,$45.00
56,maine, 04263,$40.00
57,maine, 04456,$35.00
58,maine, 04240,$45.00
59,maine, 04048,$35.00
60,maine, 04049,$40.00
61,maine, 04250,$45.00
62,maine, 04351,$50.00
63,maine, 04464,$45.00
64,maine, 04352,$50.00
65,maine, 04055,$35.00
66,maine, 04260,$40.00
67,maine, 04261,$35.00
68,maine, 04555,$40.00
69,maine, 03906,$40.00
70,maine, 04061,$25.00
71,maine, 04097,$50.00
72,maine, 04963,$40.00
73,maine, 03907,$45.00
74,maine, 04064,$40.00
75,maine, 04468,$45.00
76,maine, 04472,$25.00
77,maine, 04473,$40.00
78,maine, 04270,$55.00
79,maine, 04101,$45.00
80,maine, 04102,$45.00
81,maine, 04103,$50.00
82,maine, 04104,$40.00
83,maine, 04069,$40.00
84,maine, 04071,$40.00
85,maine, 04671,$25.00
86,maine, 04072,$45.00
87,maine, 04672,$45.00
88,maine, 04073,$45.00
89,maine, 04074,$60.00
90,maine, 04974,$45.00
91,maine, 04029,$60.00
92,maine, 04076,$65.00
93,maine, 04976,$40.00
94,maine, 03908,$40.00
95,maine, 04568,$50.00
96,maine, 04358,$25.00
97,maine, 04359,$40.00
98,maine, 04106,$50.00
99,maine, 04487,$45.00
100,maine, 04083,$35.00
101,maine, 04084,$50.00
102,maine, 04664,$30.00
103,maine, 04684,$60.00
104,maine, 04086,$50.00
105,maine, 04988,$55.00
106,maine, 04785,$40.00
107,maine, 04989,$50.00
108,maine, 04572,$45.00
109,maine, 04573,$35.00
110,maine, 04574,$25.00
111,maine, 04087,$55.00
112,maine, 04901,$35.00
113,maine, 04090,$45.00
114,maine, 04686,$40.00
115,maine, 04095,$45.00
116,maine, 04092,$35.00
117,maine, 04294,$60.00
118,maine, 04062,$50.00
119,maine, 04363,$40.00
120,maine, 04578,$50.00
121,maine, 04579,$30.00
122,maine, 04096,$50.00
123,maine, 03909,$55.00
0,massachusetts, 02351,$60.00
1,massachusetts, 01720,$55.00
2,massachusetts, 02743,$45.00
3,massachusetts, 01220,$40.00
4,massachusetts, 01001,$45.00
5,massachusetts, 02134,$45.00
6,massachusetts, 01913,$45.00
7,massachusetts, 01002,$40.00
8,massachusetts, 01003,$30.00
9,massachusetts, 01810,$50.00
10,massachusetts, 02474,$55.00
11,massachusetts, 02476,$55.00
12,massachusetts, 01430,$50.00
13,massachusetts, 01431,$45.00
14,massachusetts, 01330,$40.00
15,massachusetts, 01721,$50.00
16,massachusetts, 02702,$40.00
17,massachusetts, 01331,$40.00
18,massachusetts, 02703,$45.00
19,massachusetts, 01501,$55.00
20,massachusetts, 02466,$45.00
21,massachusetts, 02322,$35.00
22,massachusetts, 01432,$45.00
23,massachusetts, 02457,$30.00
24,massachusetts, 01005,$60.00
25,massachusetts, 01223,$50.00
26,massachusetts, 01730,$50.00
27,massachusetts, 01007,$40.00
28,massachusetts, 02019,$50.00
29,massachusetts, 02478,$60.00
30,massachusetts, 02779,$60.00
31,massachusetts, 01503,$20.00
32,massachusetts, 01337,$45.00
33,massachusetts, 01915,$50.00
34,massachusetts, 01821,$45.00
35,massachusetts, 01504,$45.00
36,massachusetts, 02108,$55.00
37,massachusetts, 02109,$55.00
38,massachusetts, 02110,$55.00
39,massachusetts, 02111,$50.00
40,massachusetts, 02113,$50.00
41,massachusetts, 02114,$55.00
42,massachusetts, 02115,$45.00
43,massachusetts, 02116,$70.00
44,massachusetts, 02118,$55.00
45,massachusetts, 02119,$50.00
46,massachusetts, 02120,$45.00
47,massachusetts, 02121,$50.00
48,massachusetts, 02122,$60.00
49,massachusetts, 02124,$50.00
50,massachusetts, 02125,$50.00
51,massachusetts, 02127,$55.00
52,massachusetts, 02128,$50.00
53,massachusetts, 02163,$100.00
54,massachusetts, 02199,$60.00
55,massachusetts, 02205,$50.00
56,massachusetts, 02210,$50.00
57,massachusetts, 02215,$55.00
58,massachusetts, 01719,$100.00
59,massachusetts, 01921,$65.00
60,massachusetts, 01505,$55.00
61,massachusetts, 02184,$50.00
62,massachusetts, 02631,$60.00
63,massachusetts, 02324,$45.00
64,massachusetts, 02325,$50.00
65,massachusetts, 02135,$55.00
66,massachusetts, 01010,$40.00
67,massachusetts, 02301,$45.00
68,massachusetts, 02302,$50.00
69,massachusetts, 01506,$55.00
70,massachusetts, 02445,$60.00
71,massachusetts, 02446,$50.00
72,massachusetts, 01803,$45.00
73,massachusetts, 02532,$45.00
74,massachusetts, 01922,$50.00
75,massachusetts, 02138,$60.00
76,massachusetts, 02139,$55.00
77,massachusetts, 02140,$55.00
78,massachusetts, 02141,$60.00
79,massachusetts, 02142,$65.00
80,massachusetts, 02021,$50.00
81,massachusetts, 01741,$65.00
82,massachusetts, 02330,$55.00
83,massachusetts, 02534,$45.00
84,massachusetts, 02632,$45.00
85,massachusetts, 02129,$55.00
86,massachusetts, 01507,$45.00
87,massachusetts, 02633,$80.00
88,massachusetts, 01824,$50.00
89,massachusetts, 02150,$50.00
90,massachusetts, 01011,$40.00
91,massachusetts, 02467,$55.00
92,massachusetts, 01013,$40.00
93,massachusetts, 01020,$45.00
94,massachusetts, 01021,$30.00
95,massachusetts, 01022,$40.00
96,massachusetts, 02535,$60.00
97,massachusetts, 01510,$40.00
98,massachusetts, 02025,$60.00
99,massachusetts, 01340,$50.00
100,massachusetts, 01742,$60.00
101,massachusetts, 01341,$50.00
102,massachusetts, 02635,$50.00
103,massachusetts, 01923,$55.00
104,massachusetts, 02026,$45.00
105,massachusetts, 02639,$50.00
106,massachusetts, 02638,$45.00
107,massachusetts, 01516,$40.00
108,massachusetts, 02030,$65.00
109,massachusetts, 01826,$40.00
110,massachusetts, 01571,$45.00
111,massachusetts, 01827,$40.00
112,massachusetts, 02332,$45.00
113,massachusetts, 02333,$65.00
114,massachusetts, 02536,$50.00
115,massachusetts, 01028,$45.00
116,massachusetts, 02537,$60.00
117,massachusetts, 02718,$45.00
118,massachusetts, 02032,$55.00
119,massachusetts, 02538,$45.00
120,massachusetts, 02189,$40.00
121,massachusetts, 02642,$40.00
122,massachusetts, 01027,$45.00
123,massachusetts, 01929,$45.00
124,massachusetts, 02149,$40.00
125,massachusetts, 02719,$45.00
126,massachusetts, 02720,$60.00
127,massachusetts, 02721,$40.00
128,massachusetts, 02724,$40.00
129,massachusetts, 02540,$50.00
130,massachusetts, 01030,$55.00
131,massachusetts, 01420,$50.00
132,massachusetts, 01062,$45.00
133,massachusetts, 02035,$50.00
134,massachusetts, 01701,$60.00
135,massachusetts, 01702,$55.00
136,massachusetts, 02038,$55.00
137,massachusetts, 01440,$45.00
138,massachusetts, 01833,$45.00
139,massachusetts, 01031,$50.00
140,massachusetts, 01354,$30.00
141,massachusetts, 01930,$50.00
142,massachusetts, 01519,$50.00
143,massachusetts, 01033,$55.00
144,massachusetts, 01034,$60.00
145,massachusetts, 01301,$45.00
146,massachusetts, 01302,$45.00
147,massachusetts, 01450,$50.00
148,massachusetts, 01834,$45.00
149,massachusetts, 01035,$40.00
150,massachusetts, 02338,$40.00
151,massachusetts, 02339,$50.00
152,massachusetts, 02341,$45.00
153,massachusetts, 01451,$85.00
154,massachusetts, 02645,$50.00
155,massachusetts, 01038,$60.00
156,massachusetts, 01830,$45.00
157,massachusetts, 01832,$50.00
158,massachusetts, 01835,$55.00
159,massachusetts, 01346,$25.00
160,massachusetts, 02043,$55.00
161,massachusetts, 02343,$40.00
162,massachusetts, 01520,$45.00
163,massachusetts, 01521,$45.00
164,massachusetts, 01746,$40.00
165,massachusetts, 01040,$40.00
166,massachusetts, 01747,$15.00
167,massachusetts, 01748,$40.00
168,massachusetts, 01236,$60.00
169,massachusetts, 01749,$50.00
170,massachusetts, 02045,$60.00
171,massachusetts, 02601,$50.00
172,massachusetts, 02136,$45.00
173,massachusetts, 01151,$50.00
174,massachusetts, 01938,$45.00
175,massachusetts, 02130,$50.00
176,massachusetts, 02364,$40.00
177,massachusetts, 02347,$50.00
178,massachusetts, 01523,$50.00
179,massachusetts, 01237,$45.00
180,massachusetts, 01841,$40.00
181,massachusetts, 01843,$65.00
182,massachusetts, 01238,$40.00
183,massachusetts, 01524,$50.00
184,massachusetts, 01240,$50.00
185,massachusetts, 01453,$45.00
186,massachusetts, 01054,$60.00
187,massachusetts, 02420,$65.00
188,massachusetts, 02421,$65.00
189,massachusetts, 01773,$40.00
190,massachusetts, 01460,$55.00
191,massachusetts, 01106,$50.00
192,massachusetts, 01850,$45.00
193,massachusetts, 01851,$45.00
194,massachusetts, 01852,$50.00
195,massachusetts, 01854,$40.00
196,massachusetts, 01056,$45.00
197,massachusetts, 01462,$50.00
198,massachusetts, 01902,$35.00
199,massachusetts, 01904,$40.00
200,massachusetts, 01905,$45.00
201,massachusetts, 01940,$40.00
202,massachusetts, 02148,$45.00
203,massachusetts, 01944,$55.00
204,massachusetts, 02048,$45.00
205,massachusetts, 01945,$50.00
206,massachusetts, 02738,$40.00
207,massachusetts, 01752,$50.00
208,massachusetts, 02050,$45.00
209,massachusetts, 02648,$45.00
210,massachusetts, 02649,$60.00
211,massachusetts, 02126,$45.00
212,massachusetts, 02739,$40.00
213,massachusetts, 01754,$55.00
214,massachusetts, 02052,$60.00
215,massachusetts, 02153,$45.00
216,massachusetts, 02155,$50.00
217,massachusetts, 02053,$45.00
218,massachusetts, 02176,$50.00
219,massachusetts, 01860,$45.00
220,massachusetts, 01844,$50.00
221,massachusetts, 02346,$50.00
222,massachusetts, 01949,$50.00
223,massachusetts, 01757,$45.00
224,massachusetts, 01527,$40.00
225,massachusetts, 02054,$45.00
226,massachusetts, 02186,$50.00
227,massachusetts, 01057,$40.00
228,massachusetts, 01760,$60.00
229,massachusetts, 02494,$45.00
230,massachusetts, 02492,$75.00
231,massachusetts, 02740,$40.00
232,massachusetts, 02745,$45.00
233,massachusetts, 02746,$50.00
234,massachusetts, 01951,$55.00
235,massachusetts, 01950,$50.00
236,massachusetts, 02459,$60.00
237,massachusetts, 02461,$75.00
238,massachusetts, 02462,$60.00
239,massachusetts, 02464,$65.00
240,massachusetts, 02458,$60.00
241,massachusetts, 02460,$65.00
242,massachusetts, 02056,$45.00
243,massachusetts, 01247,$50.00
244,massachusetts, 01845,$45.00
245,massachusetts, 02760,$45.00
246,massachusetts, 01862,$65.00
247,massachusetts, 01863,$55.00
248,massachusetts, 02747,$45.00
249,massachusetts, 02764,$50.00
250,massachusetts, 02356,$45.00
251,massachusetts, 02357,$40.00
252,massachusetts, 01536,$150.00
253,massachusetts, 01537,$35.00
254,massachusetts, 01864,$55.00
255,massachusetts, 02652,$50.00
256,massachusetts, 02191,$50.00
257,massachusetts, 01060,$45.00
258,massachusetts, 01063,$50.00
259,massachusetts, 01532,$50.00
260,massachusetts, 01534,$50.00
261,massachusetts, 02766,$45.00
262,massachusetts, 02061,$30.00
263,massachusetts, 02062,$45.00
264,massachusetts, 02557,$40.00
265,massachusetts, 02655,$65.00
266,massachusetts, 01540,$30.00
267,massachusetts, 01069,$25.00
268,massachusetts, 01612,$40.00
269,massachusetts, 01960,$55.00
270,massachusetts, 02359,$45.00
271,massachusetts, 01463,$40.00
272,massachusetts, 01366,$40.00
273,massachusetts, 01201,$45.00
274,massachusetts, 02762,$60.00
275,massachusetts, 02360,$40.00
276,massachusetts, 02367,$35.00
277,massachusetts, 02559,$50.00
278,massachusetts, 01965,$40.00
279,massachusetts, 01541,$65.00
280,massachusetts, 02169,$45.00
281,massachusetts, 02170,$45.00
282,massachusetts, 02171,$40.00
283,massachusetts, 02368,$50.00
284,massachusetts, 02767,$45.00
285,massachusetts, 01867,$60.00
286,massachusetts, 02769,$45.00
287,massachusetts, 02151,$40.00
288,massachusetts, 01254,$40.00
289,massachusetts, 02770,$25.00
290,massachusetts, 02370,$40.00
291,massachusetts, 01966,$40.00
292,massachusetts, 02131,$50.00
293,massachusetts, 01969,$45.00
294,massachusetts, 01071,$40.00
295,massachusetts, 01543,$50.00
296,massachusetts, 01970,$50.00
297,massachusetts, 01952,$35.00
298,massachusetts, 02563,$45.00
299,massachusetts, 01906,$55.00
300,massachusetts, 02066,$55.00
301,massachusetts, 02771,$60.00
302,massachusetts, 02067,$50.00
303,massachusetts, 01770,$65.00
304,massachusetts, 01464,$45.00
305,massachusetts, 01545,$50.00
306,massachusetts, 01072,$50.00
307,massachusetts, 02143,$55.00
308,massachusetts, 02144,$50.00
309,massachusetts, 02145,$50.00
310,massachusetts, 02659,$65.00
311,massachusetts, 02748,$50.00
312,massachusetts, 01373,$35.00
313,massachusetts, 02660,$50.00
314,massachusetts, 02375,$50.00
315,massachusetts, 01560,$35.00
316,massachusetts, 01075,$45.00
317,massachusetts, 01982,$55.00
318,massachusetts, 02661,$65.00
319,massachusetts, 02071,$45.00
320,massachusetts, 02190,$45.00
321,massachusetts, 02664,$45.00
322,massachusetts, 01073,$40.00
323,massachusetts, 01772,$60.00
324,massachusetts, 01550,$45.00
325,massachusetts, 01562,$40.00
326,massachusetts, 01102,$65.00
327,massachusetts, 01103,$30.00
328,massachusetts, 01104,$45.00
329,massachusetts, 01105,$50.00
330,massachusetts, 01107,$35.00
331,massachusetts, 01108,$45.00
332,massachusetts, 01109,$40.00
333,massachusetts, 01111,$40.00
334,massachusetts, 01118,$50.00
335,massachusetts, 01119,$40.00
336,massachusetts, 01564,$40.00
337,massachusetts, 02180,$50.00
338,massachusetts, 02072,$50.00
339,massachusetts, 01775,$60.00
340,massachusetts, 01566,$40.00
341,massachusetts, 01776,$55.00
342,massachusetts, 01375,$40.00
343,massachusetts, 01590,$55.00
344,massachusetts, 01907,$50.00
345,massachusetts, 02777,$50.00
346,massachusetts, 02780,$50.00
347,massachusetts, 01876,$45.00
348,massachusetts, 01080,$50.00
349,massachusetts, 01983,$55.00
350,massachusetts, 01469,$50.00
351,massachusetts, 01879,$50.00
352,massachusetts, 01568,$50.00
353,massachusetts, 01569,$45.00
354,massachusetts, 02568,$50.00
355,massachusetts, 02468,$50.00
356,massachusetts, 01880,$55.00
357,massachusetts, 02081,$45.00
358,massachusetts, 02451,$50.00
359,massachusetts, 02452,$70.00
360,massachusetts, 02453,$50.00
361,massachusetts, 02454,$30.00
362,massachusetts, 02571,$55.00
363,massachusetts, 01083,$30.00
364,massachusetts, 02472,$50.00
365,massachusetts, 01778,$75.00
366,massachusetts, 01570,$45.00
367,massachusetts, 02481,$85.00
368,massachusetts, 02482,$65.00
369,massachusetts, 01984,$50.00
370,massachusetts, 02668,$75.00
371,massachusetts, 01583,$40.00
372,massachusetts, 02379,$40.00
373,massachusetts, 01088,$45.00
374,massachusetts, 01985,$50.00
375,massachusetts, 02465,$85.00
376,massachusetts, 02132,$60.00
377,massachusetts, 01089,$40.00
378,massachusetts, 01266,$70.00
379,massachusetts, 01474,$50.00
380,massachusetts, 02576,$40.00
381,massachusetts, 01581,$65.00
382,massachusetts, 01085,$40.00
383,massachusetts, 01886,$60.00
384,massachusetts, 01473,$40.00
385,massachusetts, 02493,$110.00
386,massachusetts, 02790,$40.00
387,massachusetts, 02090,$65.00
388,massachusetts, 02188,$55.00
389,massachusetts, 01588,$40.00
390,massachusetts, 02382,$45.00
391,massachusetts, 01095,$45.00
392,massachusetts, 01096,$30.00
393,massachusetts, 01267,$40.00
394,massachusetts, 01887,$45.00
395,massachusetts, 01475,$45.00
396,massachusetts, 01890,$55.00
397,massachusetts, 02152,$50.00
398,massachusetts, 01801,$60.00
399,massachusetts, 01602,$50.00
400,massachusetts, 01603,$40.00
401,massachusetts, 01604,$50.00
402,massachusetts, 01605,$45.00
403,massachusetts, 01606,$50.00
